text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Toronto, Ontario",,,,themodeltongue,Sat May 18 18:31:25 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ontario,Canada",,,,louise3anne,Sat May 18 18:22:34 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ottawa, Ontario",,,,Mellie426,Sat May 18 18:20:47 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"333 Bay St, Toronto",,,,ValerieRemark,Sat May 18 18:08:34 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,mekon222,Sat May 18 18:05:22 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,shirleyb4433,Sat May 18 18:02:40 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Winnipeg, Manitoba",,,,LizTran_,Sat May 18 18:01:52 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Martensville, Saskatchewan",,,,EmilyAllan888,Sat May 18 17:52:57 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Toronto, Ontario",,,,jo_finegan,Sat May 18 17:52:32 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,Sharzee41,Sat May 18 17:42:03 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Vancouver, BC",,,,LadySolitaire83,Sat May 18 17:41:41 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Brockton, Ontario",,,,jvangoon,Sat May 18 17:40:29 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Toronto, Canada",,,,coconutphone77,Sat May 18 17:39:31 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Vancouver, British Columbia",,,,clumsycouture,Sat May 18 17:36:43 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ontario, Canada",,,,wickedwone,Sat May 18 17:22:18 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,Fandomnabstract,Sat May 18 17:10:33 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,Hitchy_,Sat May 18 17:10:30 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Burnaby, BC",,,,wendyddoublem,Sat May 18 17:06:42 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ontario, Canada",,,,sedonalipstick,Sat May 18 17:02:31 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Toronto,,,,pascal_trottier,Sat May 18 16:56:14 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Hamilton, Ontario",,,,SirTallMarc,Sat May 18 16:55:03 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Victoria, British Columbia",,,,CautionWIP,Sat May 18 16:54:18 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,izzyt_00,Sat May 18 16:52:50 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,caborradaileho1,Sat May 18 16:49:42 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Red Deer, Alberta",,,,chrisschultz881,Sat May 18 16:45:32 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Regina, Saskatchewan",,,,klockwerkluka,Sat May 18 16:45:16 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Calgary Alberta Canada,,,,DanJBalkwill,Sat May 18 16:25:59 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Port moody,,,,sydora,Sat May 18 16:25:38 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Edmonton, Alberta, Canada",,,,theonlybezo,Sat May 18 16:23:09 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,British Columbia. 🇨🇦,,,,davidson_1305,Sat May 18 16:14:55 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Sexsmith,,,,FujEdwards,Sat May 18 16:09:46 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Ontario - Canada,,,,taborda_pedro,Sat May 18 16:08:39 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ontario, Canada",,,,RedKat73,Sat May 18 16:04:23 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Toronto, Ontario",,,,sylvia_apost,Sat May 18 16:02:28 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Regina, Saskatchewan",,,,habpipes,Sat May 18 16:00:55 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Division No. 11, Saskatchewan",,,,CodieneC,Sat May 18 16:00:41 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Toronto, Ontario",,,,gnarlambos,Sat May 18 15:55:31 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Toronto,,,,LaurindaShaver,Sat May 18 15:54:35 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ontario, Canada ",,,,Billi2011F,Sat May 18 15:49:58 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Calgary,,,,icq4ea,Sat May 18 15:48:43 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Toronto, Ontario",,,,TOsebrina,Sat May 18 15:48:04 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ottawa, Canada",,,,scouse_jude,Sat May 18 15:48:03 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Toronto,,,,letoams,Sat May 18 15:45:41 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Brandon, Manitoba",,,,thegrannyshanny,Sat May 18 15:37:06 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,49geobet,Sat May 18 15:33:36 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Calgary,,,,newfiehun,Sat May 18 15:22:59 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Ontario, Canada",,,,cognizantbaby,Sat May 18 15:20:38 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,canada,,,,kayleatheresa,Sat May 18 15:16:22 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Saskatchewan, Canada",,,,forsyth_barb,Sat May 18 15:14:03 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Alberta, Canada",,,,queen_she_ra,Sat May 18 15:06:03 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Edmonton, Alberta",,,,Hameer97,Sat May 18 15:05:01 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Saskatoon SK,,,,patriciacone,Sat May 18 15:02:35 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Alberta, Canada",,,,tkw2017,Sat May 18 14:53:13 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,susanab28396729,Sat May 18 14:52:51 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Vancouver, BC, Canada",,,,MomonaKomagata,Sat May 18 14:52:14 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Toronto,,,,fayesarebel,Sat May 18 14:49:17 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Toronto / Vancouver,,,,TwittyTwiterson,Sat May 18 14:48:02 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,canada,,,,ziecurran,Sat May 18 14:46:47 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Canada,,,,cindyedwards194,Sat May 18 14:41:10 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Absolutely insane,,,,KeenanTanti,Sat May 18 14:35:54 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"Alberta, Canada, (Treaty 6)",,,,JazzyGLin,Sat May 18 14:25:54 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,"The Beaches, Toronto",,,,lindypeee,Sat May 18 14:10:23 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,Vancouver,,,,Kenndizzlee,Sat May 18 14:05:16 +0000 2019,0,0,0,1,FALSE
There are so many commercials for erectile dysfunction pills on TV these days. No wonder there are so many abortions!!,en,"Toronto, Ontario, Canada",,,,AndreaEMitchell,Sat May 18 14:04:08 +0000 2019,0,0,0,1,FALSE
Erectile dysfunction is a part of God's plan to reduce abortions. We must criminalize the use of Viagra immediately to save us and legislate as much flaccidity as possible.,en,bc,,,,NancyWanstall,Sat May 18 13:58:49 +0000 2019,0,0,0,1,FALSE
